location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
3459,"Embassy Kathmandu","pm25",60,"µg/m³","2025-03-04T00:15:00Z","2025-03-04T06:00:00+05:45","Asia/Kathmandu",27.738703,85.336206,,,,"Unknown Governmental Organization","AirNow"
3459,"Embassy Kathmandu","pm25",57,"µg/m³","2025-03-04T01:15:00Z","2025-03-04T07:00:00+05:45","Asia/Kathmandu",27.738703,85.336206,,,,"Unknown Governmental Organization","AirNow"
3459,"Embassy Kathmandu","pm25",87,"µg/m³","2025-03-04T02:15:00Z","2025-03-04T08:00:00+05:45","Asia/Kathmandu",27.738703,85.336206,,,,"Unknown Governmental Organization","AirNow"
3459,"Embassy Kathmandu","pm25",103,"µg/m³","2025-03-04T03:15:00Z","2025-03-04T09:00:00+05:45","Asia/Kathmandu",27.738703,85.336206,,,,"Unknown Governmental Organization","AirNow"
3459,"Embassy Kathmandu","pm25",76,"µg/m³","2025-03-04T04:15:00Z","2025-03-04T10:00:00+05:45","Asia/Kathmandu",27.738703,85.336206,,,,"Unknown Governmental Organization","AirNow"
3459,"Embassy Kathmandu","pm25",77,"µg/m³","2025-03-04T05:15:00Z","2025-03-04T11:00:00+05:45","Asia/Kathmandu",27.738703,85.336206,,,,"Unknown Governmental Organization","AirNow"
3459,"Embassy Kathmandu","pm25",19,"µg/m³","2025-03-04T06:15:00Z","2025-03-04T12:00:00+05:45","Asia/Kathmandu",27.738703,85.336206,,,,"Unknown Governmental Organization","AirNow"
3459,"Embassy Kathmandu","pm25",19,"µg/m³","2025-03-04T07:15:00Z","2025-03-04T13:00:00+05:45","Asia/Kathmandu",27.738703,85.336206,,,,"Unknown Governmental Organization","AirNow"
3459,"Embassy Kathmandu","pm25",24,"µg/m³","2025-03-04T08:15:00Z","2025-03-04T14:00:00+05:45","Asia/Kathmandu",27.738703,85.336206,,,,"Unknown Governmental Organization","AirNow"
3459,"Embassy Kathmandu","pm25",19,"µg/m³","2025-03-04T09:15:00Z","2025-03-04T15:00:00+05:45","Asia/Kathmandu",27.738703,85.336206,,,,"Unknown Governmental Organization","AirNow"
3459,"Embassy Kathmandu","pm25",22,"µg/m³","2025-03-04T10:15:00Z","2025-03-04T16:00:00+05:45","Asia/Kathmandu",27.738703,85.336206,,,,"Unknown Governmental Organization","AirNow"
3459,"Embassy Kathmandu","pm25",25,"µg/m³","2025-03-04T11:15:00Z","2025-03-04T17:00:00+05:45","Asia/Kathmandu",27.738703,85.336206,,,,"Unknown Governmental Organization","AirNow"
3459,"Embassy Kathmandu","pm25",31,"µg/m³","2025-03-04T12:15:00Z","2025-03-04T18:00:00+05:45","Asia/Kathmandu",27.738703,85.336206,,,,"Unknown Governmental Organization","AirNow"
